sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price,dwh_create_date
SO63870,TT-R982,18188,2013-08-08,2013-08-15,2013-08-20,4,1,4,2024-12-30 14:06:36.9733333
SO63870,HL-U509,18188,2013-08-08,2013-08-15,2013-08-20,35,1,35,2024-12-30 14:06:36.9733333
SO63871,BK-T18U-44,29223,2013-08-08,2013-08-15,2013-08-20,742,1,742,2024-12-30 14:06:36.9733333
SO63871,HL-U509-B,29223,2013-08-08,2013-08-15,2013-08-20,35,1,35,2024-12-30 14:06:36.9733333
SO63872,BK-R19B-52,26373,2013-08-08,2013-08-15,2013-08-20,540,1,540,2024-12-30 14:06:36.9733333
SO63872,TI-R092,26373,2013-08-08,2013-08-15,2013-08-20,21,1,21,2024-12-30 14:06:36.9733333
SO63872,TT-R982,26373,2013-08-08,2013-08-15,2013-08-20,4,1,4,2024-12-30 14:06:36.9733333
SO63873,BK-R79Y-44,20703,2013-08-08,2013-08-15,2013-08-20,1701,1,1701,2024-12-30 14:06:36.9733333
SO63873,HL-U509-R,20703,2013-08-08,2013-08-15,2013-08-20,35,1,35,2024-12-30 14:06:36.9733333
SO63874,BK-R64Y-38,20841,2013-08-08,2013-08-15,2013-08-20,1120,1,1120,2024-12-30 14:06:36.9733333
SO63874,HL-U509-R,20841,2013-08-08,2013-08-15,2013-08-20,35,1,35,2024-12-30 14:06:36.9733333
SO63875,BK-R64Y-48,24184,2013-08-08,2013-08-15,2013-08-20,1120,1,1120,2024-12-30 14:06:36.9733333
SO63875,HL-U509-B,24184,2013-08-08,2013-08-15,2013-08-20,35,1,35,2024-12-30 14:06:36.9733333
SO63876,BK-R19B-52,23917,2013-08-08,2013-08-15,2013-08-20,540,1,540,2024-12-30 14:06:36.9733333
SO63876,WB-H098,23917,2013-08-08,2013-08-15,2013-08-20,5,1,5,2024-12-30 14:06:36.9733333
SO63876,BC-R205,23917,2013-08-08,2013-08-15,2013-08-20,9,1,9,2024-12-30 14:06:36.9733333
SO63877,BK-T18U-54,29095,2013-08-08,2013-08-15,2013-08-20,742,1,742,2024-12-30 14:06:36.9733333
SO63877,HL-U509-R,29095,2013-08-08,2013-08-15,2013-08-20,35,1,35,2024-12-30 14:06:36.9733333
SO63878,BK-T79U-54,12004,2013-08-08,2013-08-15,2013-08-20,2384,1,2384,2024-12-30 14:06:36.9733333
SO63878,HL-U509-B,12004,2013-08-08,2013-08-15,2013-08-20,35,1,35,2024-12-30 14:06:36.9733333
SO63879,BK-T79U-60,12337,2013-08-08,2013-08-15,2013-08-20,2384,1,2384,2024-12-30 14:06:36.9733333
SO63879,CA-1098,12337,2013-08-08,2013-08-15,2013-08-20,9,1,9,2024-12-30 14:06:36.9733333
SO63880,BK-M68S-42,18130,2013-08-09,2013-08-16,2013-08-21,2320,1,2320,2024-12-30 14:06:36.9733333
SO63880,BC-M005,18130,2013-08-09,2013-08-16,2013-08-21,10,1,10,2024-12-30 14:06:36.9733333
SO63880,WB-H098,18130,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63880,GL-H102-M,18130,2013-08-09,2013-08-16,2013-08-21,24,1,24,2024-12-30 14:06:36.9733333
SO63881,BK-M68B-38,17206,2013-08-09,2013-08-16,2013-08-21,2295,1,2295,2024-12-30 14:06:36.9733333
SO63882,CL-9009,12201,2013-08-09,2013-08-16,2013-08-21,8,1,8,2024-12-30 14:06:36.9733333
SO63883,TI-R628,15131,2013-08-09,2013-08-16,2013-08-21,25,1,25,2024-12-30 14:06:36.9733333
SO63883,TT-R982,15131,2013-08-09,2013-08-16,2013-08-21,4,1,4,2024-12-30 14:06:36.9733333
SO63883,PK-7098,15131,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63884,TI-R628,14314,2013-08-09,2013-08-16,2013-08-21,25,1,25,2024-12-30 14:06:36.9733333
SO63884,TT-R982,14314,2013-08-09,2013-08-16,2013-08-21,4,1,4,2024-12-30 14:06:36.9733333
SO63884,HL-U509,14314,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63885,TI-M602,16023,2013-08-09,2013-08-16,2013-08-21,30,1,30,2024-12-30 14:06:36.9733333
SO63885,TT-M928,16023,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63885,HL-U509-R,16023,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63886,TI-M602,16680,2013-08-09,2013-08-16,2013-08-21,30,1,30,2024-12-30 14:06:36.9733333
SO63886,TT-M928,16680,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63886,HL-U509,16680,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63887,FE-6654,18221,2013-08-09,2013-08-16,2013-08-21,22,1,22,2024-12-30 14:06:36.9733333
SO63887,BC-M005,18221,2013-08-09,2013-08-16,2013-08-21,10,1,10,2024-12-30 14:06:36.9733333
SO63887,WB-H098,18221,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63888,TI-M823,21573,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63888,TT-M928,21573,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63888,FE-6654,21573,2013-08-09,2013-08-16,2013-08-21,22,1,22,2024-12-30 14:06:36.9733333
SO63889,BC-M005,15581,2013-08-09,2013-08-16,2013-08-21,10,1,10,2024-12-30 14:06:36.9733333
SO63889,WB-H098,15581,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63889,HL-U509-R,15581,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63890,SJ-0194-X,11098,2013-08-09,2013-08-16,2013-08-21,54,1,54,2024-12-30 14:06:36.9733333
SO63891,SJ-0194-S,17298,2013-08-09,2013-08-16,2013-08-21,54,1,54,2024-12-30 14:06:36.9733333
SO63892,VE-C304-L,14313,2013-08-09,2013-08-16,2013-08-21,64,1,64,2024-12-30 14:06:36.9733333
SO63892,HY-1023-70,14313,2013-08-09,2013-08-16,2013-08-21,55,1,55,2024-12-30 14:06:36.9733333
SO63893,BK-R79Y-48,22418,2013-08-09,2013-08-16,2013-08-21,1701,1,1701,2024-12-30 14:06:36.9733333
SO63893,TT-R982,22418,2013-08-09,2013-08-16,2013-08-21,4,1,4,2024-12-30 14:06:36.9733333
SO63893,TI-R628,22418,2013-08-09,2013-08-16,2013-08-21,25,1,25,2024-12-30 14:06:36.9733333
SO63893,PK-7098,22418,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63894,SJ-0194-L,11142,2013-08-09,2013-08-16,2013-08-21,54,1,54,2024-12-30 14:06:36.9733333
SO63895,PK-7098,11204,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63896,TT-T092,11619,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63896,PK-7098,11619,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63897,TI-T723,11277,2013-08-09,2013-08-16,2013-08-21,29,1,29,2024-12-30 14:06:36.9733333
SO63897,TT-T092,11277,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63897,HY-1023-70,11277,2013-08-09,2013-08-16,2013-08-21,55,1,55,2024-12-30 14:06:36.9733333
SO63898,TT-R982,25276,2013-08-09,2013-08-16,2013-08-21,4,1,4,2024-12-30 14:06:36.9733333
SO63898,TI-R982,25276,2013-08-09,2013-08-16,2013-08-21,33,1,33,2024-12-30 14:06:36.9733333
SO63898,PK-7098,25276,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63899,TI-M602,22792,2013-08-09,2013-08-16,2013-08-21,30,1,30,2024-12-30 14:06:36.9733333
SO63899,TT-M928,22792,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63899,HL-U509-R,22792,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63900,BC-M005,14244,2013-08-09,2013-08-16,2013-08-21,10,1,10,2024-12-30 14:06:36.9733333
SO63900,WB-H098,14244,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63900,HL-U509,14244,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63901,TT-M928,18055,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63901,TI-M602,18055,2013-08-09,2013-08-16,2013-08-21,30,1,30,2024-12-30 14:06:36.9733333
SO63901,FE-6654,18055,2013-08-09,2013-08-16,2013-08-21,22,1,22,2024-12-30 14:06:36.9733333
SO63901,LJ-0192-M,18055,2013-08-09,2013-08-16,2013-08-21,50,1,50,2024-12-30 14:06:36.9733333
SO63902,SH-W890-M,19528,2013-08-09,2013-08-16,2013-08-21,70,1,70,2024-12-30 14:06:36.9733333
SO63902,CA-1098,19528,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63903,WB-H098,17440,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63904,WB-H098,18933,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63904,HY-1023-70,18933,2013-08-09,2013-08-16,2013-08-21,55,1,55,2024-12-30 14:06:36.9733333
SO63905,WB-H098,11185,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63905,HL-U509,11185,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63905,VE-C304-M,11185,2013-08-09,2013-08-16,2013-08-21,64,1,64,2024-12-30 14:06:36.9733333
SO63906,TT-M928,19906,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63906,SO-R809-L,19906,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63907,TI-R628,20721,2013-08-09,2013-08-16,2013-08-21,25,1,25,2024-12-30 14:06:36.9733333
SO63908,TI-M267,19079,2013-08-09,2013-08-16,2013-08-21,25,1,25,2024-12-30 14:06:36.9733333
SO63909,TI-M267,19061,2013-08-09,2013-08-16,2013-08-21,25,1,25,2024-12-30 14:06:36.9733333
SO63909,TT-M928,19061,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63909,HL-U509-R,19061,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63910,WB-H098,21550,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63910,SJ-0194-L,21550,2013-08-09,2013-08-16,2013-08-21,54,1,54,2024-12-30 14:06:36.9733333
SO63911,TT-R982,26364,2013-08-09,2013-08-16,2013-08-21,4,1,4,2024-12-30 14:06:36.9733333
SO63911,HL-U509,26364,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63912,TI-R092,11469,2013-08-09,2013-08-16,2013-08-21,21,1,21,2024-12-30 14:06:36.9733333
SO63912,TT-R982,11469,2013-08-09,2013-08-16,2013-08-21,4,1,4,2024-12-30 14:06:36.9733333
SO63913,TI-M602,21820,2013-08-09,2013-08-16,2013-08-21,30,1,30,2024-12-30 14:06:36.9733333
SO63913,SO-R809-M,21820,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63914,TI-R092,22529,2013-08-09,2013-08-16,2013-08-21,21,1,21,2024-12-30 14:06:36.9733333
SO63914,PK-7098,22529,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63915,TI-T723,14554,2013-08-09,2013-08-16,2013-08-21,29,1,29,2024-12-30 14:06:36.9733333
SO63915,TT-T092,14554,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63915,LJ-0192-S,14554,2013-08-09,2013-08-16,2013-08-21,50,1,50,2024-12-30 14:06:36.9733333
SO63915,GL-H102-L,14554,2013-08-09,2013-08-16,2013-08-21,24,1,24,2024-12-30 14:06:36.9733333
SO63916,TT-T092,27932,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63916,HY-1023-70,27932,2013-08-09,2013-08-16,2013-08-21,55,1,55,2024-12-30 14:06:36.9733333
SO63916,VE-C304-L,27932,2013-08-09,2013-08-16,2013-08-21,64,1,64,2024-12-30 14:06:36.9733333
SO63917,TT-R982,12551,2013-08-09,2013-08-16,2013-08-21,4,1,4,2024-12-30 14:06:36.9733333
SO63917,TI-R092,12551,2013-08-09,2013-08-16,2013-08-21,21,1,21,2024-12-30 14:06:36.9733333
SO63918,TI-M823,11087,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63918,PK-7098,11087,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63919,TI-M823,11699,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63919,FE-6654,11699,2013-08-09,2013-08-16,2013-08-21,22,1,22,2024-12-30 14:06:36.9733333
SO63919,PK-7098,11699,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63920,BC-M005,12400,2013-08-09,2013-08-16,2013-08-21,10,1,10,2024-12-30 14:06:36.9733333
SO63920,WB-H098,12400,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63920,SJ-0194-X,12400,2013-08-09,2013-08-16,2013-08-21,54,1,54,2024-12-30 14:06:36.9733333
SO63921,FE-6654,18355,2013-08-09,2013-08-16,2013-08-21,22,1,22,2024-12-30 14:06:36.9733333
SO63921,LJ-0192-X,18355,2013-08-09,2013-08-16,2013-08-21,50,1,50,2024-12-30 14:06:36.9733333
SO63921,CA-1098,18355,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63922,LJ-0192-L,12472,2013-08-09,2013-08-16,2013-08-21,50,1,50,2024-12-30 14:06:36.9733333
SO63923,BK-M18B-40,13714,2013-08-09,2013-08-16,2013-08-21,540,1,540,2024-12-30 14:06:36.9733333
SO63923,BC-M005,13714,2013-08-09,2013-08-16,2013-08-21,10,1,10,2024-12-30 14:06:36.9733333
SO63923,WB-H098,13714,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63923,HL-U509-B,13714,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63924,BK-M68B-42,12769,2013-08-09,2013-08-16,2013-08-21,2295,1,2295,2024-12-30 14:06:36.9733333
SO63924,TI-M823,12769,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63924,TT-M928,12769,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63924,HL-U509-R,12769,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63925,BK-M68B-38,15302,2013-08-09,2013-08-16,2013-08-21,2295,1,2295,2024-12-30 14:06:36.9733333
SO63925,FE-6654,15302,2013-08-09,2013-08-16,2013-08-21,22,1,22,2024-12-30 14:06:36.9733333
SO63925,HL-U509,15302,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63926,BK-M68S-38,15997,2013-08-09,2013-08-16,2013-08-21,2320,1,2320,2024-12-30 14:06:36.9733333
SO63926,TI-M823,15997,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63926,TT-M928,15997,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63926,PK-7098,15997,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63927,BK-M68B-38,16000,2013-08-09,2013-08-16,2013-08-21,2295,1,2295,2024-12-30 14:06:36.9733333
SO63927,FE-6654,16000,2013-08-09,2013-08-16,2013-08-21,22,1,22,2024-12-30 14:06:36.9733333
SO63927,BC-M005,16000,2013-08-09,2013-08-16,2013-08-21,10,1,10,2024-12-30 14:06:36.9733333
SO63927,WB-H098,16000,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63927,HY-1023-70,16000,2013-08-09,2013-08-16,2013-08-21,55,1,55,2024-12-30 14:06:36.9733333
SO63927,CL-9009,16000,2013-08-09,2013-08-16,2013-08-21,8,1,8,2024-12-30 14:06:36.9733333
SO63928,BK-M68S-46,12761,2013-08-09,2013-08-16,2013-08-21,2320,1,2320,2024-12-30 14:06:36.9733333
SO63928,FE-6654,12761,2013-08-09,2013-08-16,2013-08-21,22,1,22,2024-12-30 14:06:36.9733333
SO63928,SO-R809-L,12761,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63929,BK-M68B-46,15417,2013-08-09,2013-08-16,2013-08-21,2295,1,2295,2024-12-30 14:06:36.9733333
SO63929,TI-M823,15417,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63929,TT-M928,15417,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63929,PK-7098,15417,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63930,BK-M68S-46,12773,2013-08-09,2013-08-16,2013-08-21,2320,1,2320,2024-12-30 14:06:36.9733333
SO63930,BC-M005,12773,2013-08-09,2013-08-16,2013-08-21,10,1,10,2024-12-30 14:06:36.9733333
SO63931,BK-M68S-42,16810,2013-08-09,2013-08-16,2013-08-21,2320,1,2320,2024-12-30 14:06:36.9733333
SO63931,PK-7098,16810,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63932,BK-T44U-54,25606,2013-08-09,2013-08-16,2013-08-21,1215,1,1215,2024-12-30 14:06:36.9733333
SO63932,HL-U509-R,25606,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63933,BK-R79Y-42,23651,2013-08-09,2013-08-16,2013-08-21,1701,1,1701,2024-12-30 14:06:36.9733333
SO63933,HL-U509,23651,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63934,BK-R19B-58,24001,2013-08-09,2013-08-16,2013-08-21,540,1,540,2024-12-30 14:06:36.9733333
SO63935,BK-R19B-44,24161,2013-08-09,2013-08-16,2013-08-21,540,1,540,2024-12-30 14:06:36.9733333
SO63936,BK-R89B-44,21166,2013-08-09,2013-08-16,2013-08-21,2443,1,2443,2024-12-30 14:06:36.9733333
SO63936,WB-H098,21166,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63936,BC-R205,21166,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63936,CA-1098,21166,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63937,BK-M68B-46,14225,2013-08-09,2013-08-16,2013-08-21,2295,1,2295,2024-12-30 14:06:36.9733333
SO63937,BC-M005,14225,2013-08-09,2013-08-16,2013-08-21,10,1,10,2024-12-30 14:06:36.9733333
SO63938,BK-T44U-46,25895,2013-08-09,2013-08-16,2013-08-21,1215,1,1215,2024-12-30 14:06:36.9733333
SO63938,HL-U509,25895,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63939,BK-T79U-60,26110,2013-08-09,2013-08-16,2013-08-21,2384,1,2384,2024-12-30 14:06:36.9733333
SO63940,BK-R19B-48,23339,2013-08-09,2013-08-16,2013-08-21,540,1,540,2024-12-30 14:06:36.9733333
SO63940,HL-U509,23339,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63941,BK-R64Y-44,20645,2013-08-09,2013-08-16,2013-08-21,1120,1,1120,2024-12-30 14:06:36.9733333
SO63941,BC-R205,20645,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63941,CA-1098,20645,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63941,WB-H098,20645,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63942,BK-R79Y-40,17614,2013-08-09,2013-08-16,2013-08-21,1701,1,1701,2024-12-30 14:06:36.9733333
SO63943,BK-R19B-48,23933,2013-08-09,2013-08-16,2013-08-21,540,1,540,2024-12-30 14:06:36.9733333
SO63943,TI-R092,23933,2013-08-09,2013-08-16,2013-08-21,21,1,21,2024-12-30 14:06:36.9733333
SO63943,PK-7098,23933,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63944,BK-T79U-46,11964,2013-08-09,2013-08-16,2013-08-21,2384,1,2384,2024-12-30 14:06:36.9733333
SO63944,HL-U509-R,11964,2013-08-09,2013-08-16,2013-08-21,35,1,35,2024-12-30 14:06:36.9733333
SO63944,GL-H102-M,11964,2013-08-09,2013-08-16,2013-08-21,24,1,24,2024-12-30 14:06:36.9733333
SO63945,BK-T18Y-58,14066,2013-08-09,2013-08-16,2013-08-21,742,1,742,2024-12-30 14:06:36.9733333
SO63945,BC-R205,14066,2013-08-09,2013-08-16,2013-08-21,9,1,9,2024-12-30 14:06:36.9733333
SO63945,WB-H098,14066,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63945,PK-7098,14066,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63946,BK-M38S-40,17240,2013-08-09,2013-08-16,2013-08-21,769,1,769,2024-12-30 14:06:36.9733333
SO63946,TI-M602,17240,2013-08-09,2013-08-16,2013-08-21,30,1,30,2024-12-30 14:06:36.9733333
SO63946,TT-M928,17240,2013-08-09,2013-08-16,2013-08-21,5,1,5,2024-12-30 14:06:36.9733333
SO63946,PK-7098,17240,2013-08-09,2013-08-16,2013-08-21,2,1,2,2024-12-30 14:06:36.9733333
SO63947,TI-M602,21248,2013-08-10,2013-08-17,2013-08-22,30,1,30,2024-12-30 14:06:36.9733333
SO63947,TT-M928,21248,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
SO63948,TI-M602,16705,2013-08-10,2013-08-17,2013-08-22,30,1,30,2024-12-30 14:06:36.9733333
SO63948,TT-M928,16705,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
SO63949,TI-M823,27145,2013-08-10,2013-08-17,2013-08-22,35,1,35,2024-12-30 14:06:36.9733333
SO63950,TT-T092,27592,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
SO63951,TT-M928,26136,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
SO63951,HL-U509-R,26136,2013-08-10,2013-08-17,2013-08-22,35,1,35,2024-12-30 14:06:36.9733333
SO63952,LJ-0192-X,17076,2013-08-10,2013-08-17,2013-08-22,50,1,50,2024-12-30 14:06:36.9733333
SO63952,GL-H102-M,17076,2013-08-10,2013-08-17,2013-08-22,24,1,24,2024-12-30 14:06:36.9733333
SO63953,PK-7098,19085,2013-08-10,2013-08-17,2013-08-22,2,1,2,2024-12-30 14:06:36.9733333
SO63954,HY-1023-70,14685,2013-08-10,2013-08-17,2013-08-22,55,1,55,2024-12-30 14:06:36.9733333
SO63955,BK-M18B-52,15063,2013-08-10,2013-08-17,2013-08-22,540,1,540,2024-12-30 14:06:36.9733333
SO63955,WB-H098,15063,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
SO63955,BC-M005,15063,2013-08-10,2013-08-17,2013-08-22,10,1,10,2024-12-30 14:06:36.9733333
SO63956,BK-R79Y-42,22396,2013-08-10,2013-08-17,2013-08-22,1701,1,1701,2024-12-30 14:06:36.9733333
SO63956,TI-R628,22396,2013-08-10,2013-08-17,2013-08-22,25,1,25,2024-12-30 14:06:36.9733333
SO63957,BK-M38S-42,16275,2013-08-10,2013-08-17,2013-08-22,769,1,769,2024-12-30 14:06:36.9733333
SO63957,SH-W890-L,16275,2013-08-10,2013-08-17,2013-08-22,70,1,70,2024-12-30 14:06:36.9733333
SO63958,BK-M68S-46,15931,2013-08-10,2013-08-17,2013-08-22,2320,1,2320,2024-12-30 14:06:36.9733333
SO63958,WB-H098,15931,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
SO63958,BC-M005,15931,2013-08-10,2013-08-17,2013-08-22,10,1,10,2024-12-30 14:06:36.9733333
SO63958,CA-1098,15931,2013-08-10,2013-08-17,2013-08-22,9,1,9,2024-12-30 14:06:36.9733333
SO63959,BK-M68B-42,15933,2013-08-10,2013-08-17,2013-08-22,2295,1,2295,2024-12-30 14:06:36.9733333
SO63959,PK-7098,15933,2013-08-10,2013-08-17,2013-08-22,2,1,2,2024-12-30 14:06:36.9733333
SO63960,BK-M68S-42,16575,2013-08-10,2013-08-17,2013-08-22,2320,1,2320,2024-12-30 14:06:36.9733333
SO63960,BC-M005,16575,2013-08-10,2013-08-17,2013-08-22,10,1,10,2024-12-30 14:06:36.9733333
SO63960,WB-H098,16575,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
SO63960,CA-1098,16575,2013-08-10,2013-08-17,2013-08-22,9,1,9,2024-12-30 14:06:36.9733333
SO63961,TI-R092,28231,2013-08-10,2013-08-17,2013-08-22,21,1,21,2024-12-30 14:06:36.9733333
SO63961,PK-7098,28231,2013-08-10,2013-08-17,2013-08-22,2,1,2,2024-12-30 14:06:36.9733333
SO63962,TT-R982,11619,2013-08-10,2013-08-17,2013-08-22,4,1,4,2024-12-30 14:06:36.9733333
SO63962,TI-R092,11619,2013-08-10,2013-08-17,2013-08-22,21,1,21,2024-12-30 14:06:36.9733333
SO63963,TT-R982,24320,2013-08-10,2013-08-17,2013-08-22,4,1,4,2024-12-30 14:06:36.9733333
SO63963,TI-R982,24320,2013-08-10,2013-08-17,2013-08-22,33,1,33,2024-12-30 14:06:36.9733333
SO63963,PK-7098,24320,2013-08-10,2013-08-17,2013-08-22,2,1,2,2024-12-30 14:06:36.9733333
SO63964,TI-M602,23027,2013-08-10,2013-08-17,2013-08-22,30,1,30,2024-12-30 14:06:36.9733333
SO63964,TT-M928,23027,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
SO63964,PK-7098,23027,2013-08-10,2013-08-17,2013-08-22,2,1,2,2024-12-30 14:06:36.9733333
SO63965,BC-M005,11724,2013-08-10,2013-08-17,2013-08-22,10,1,10,2024-12-30 14:06:36.9733333
SO63965,WB-H098,11724,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
SO63966,SH-W890-S,18822,2013-08-10,2013-08-17,2013-08-22,70,1,70,2024-12-30 14:06:36.9733333
SO63966,LJ-0192-M,18822,2013-08-10,2013-08-17,2013-08-22,50,1,50,2024-12-30 14:06:36.9733333
SO63967,WB-H098,24755,2013-08-10,2013-08-17,2013-08-22,5,1,5,2024-12-30 14:06:36.9733333
